purchase_id,user_id,purchase_date,revenue,channel_last_touch
2964,2139.0,2024-01-02,,referal
2965,1851.0,2024-03-23,151.57,Facebook Ads
2966,1087.0,2024-03-03,48.62,Direct
2967,937.0,2024-01-07,85.79,Google Display
2968,4518.0,2024-01-14,-131.54,Organic  Search
2969,4756.0,2024-03-16,183.8,Gogle Search
2970,5242.0,2024-01-01,158.98,Referral
2971,6952.0,2024-04-16,93.57,Direct
2972,4413.0,2024-04-21,11.87,
2973,7028.0,2024-03-25,153.91,Email
2974,1087.0,2024-03-30,92.83,Email
2975,2803.0,2024-03-18,-223.04,Gogle Search
2976,7184.0,28/03/2024,16.94,referral
2977,8000.0,2024-03-28,179.6,
2978,5514.0,2024-01-19,283.03,
2979,4012.0,2024-01-10,60.58,Google Search
2980,6324.0,25/01/2024,,Organic Search
2981,5278.0,03/01/2024,"36,51",Google  Display
2982,1806.0,2024-04-28,191.45,Instagram Ads
2983,1125.0,2024-04-13,169.65,Organic Search
2984,493.0,invalid,128.14,Google Search
2985,5092.0,05/04/2024,161.2,Facebook Ads
2986,4754.0,2024-03-14,270.01,Instagram Ads
2987,2317.0,invalid,,Facebook Ads
2988,2125.0,2024-01-30,16.54,Instagram Ads
2989,744.0,2024-01-16,259.88,Direct
2990,2864.0,2024-01-09,177.36,Facebook Ads
2991,6501.0,2024-01-08,,TikTok Ads
2992,4931.0,2024-01-15,183.11,Email
2993,6303.0,2024-03-04,244.95,
2994,6778.0,2024-01-24,,google-Search
2995,8033.0,2024-03-23,227.46,Referral
2996,7296.0,2024-02-16,274.78,Google Search
2997,3154.0,2024-01-04,-175.92,Email
2998,1805.0,2024-02-11,62.43,Instagram Ads
2999,6312.0,2024-04-07,87.95,Google Display
3000,1752.0,2024-04-15,67.61,Referral
3001,1839.0,2024-02-29,,Referral
3002,1297.0,2024-01-08,98.86,TikTok Ads
3003,5639.0,2024-04-25,170.99,Instagram Ads
3004,3267.0,13/01/2024,180.52,Facebook Ads
3005,2124.0,2024-01-07,133.68,EMAIL
3006,1534.0,2024-01-11,188.47,Google Display
3007,7771.0,2024-04-16,33.66,Email
3008,1467.0,2024-03-16,35.46,Google Search
3009,135.0,2024-04-21,59.83,Instagram Ads
3010,3550.0,2024-01-25,160.24,Organic  Search
3011,7021.0,2024-01-20,72.06,Organic Search
3012,2434.0,2024-04-11,,TikTok Ads
3013,1702.0,2024-04-25,126.09,Google Search
3014,6816.0,2024-03-01,,Facebook Ads
3015,3698.0,2024-03-17,14.02,Instagram Ads
3016,8499.0,2024-02-21,198.32,Referral
3017,3388.0,2024-02-06,203.97,TikTok Ads
3018,7843.0,2024-02-11,241.61,Referral
3019,2811.0,2024-01-21,280.5,
3020,2874.0,2024-03-15,15.84,TikTok Ads
3021,224.0,2024-03-09,54.6,google display
3022,1262.0,2024-02-18,266.99,tik_tok_ads
3023,1501.0,2024-01-03,142.97,Google  Display
3024,1985.0,28/04/2024,173.73,referal
3025,2647.0,2024-01-14,202.28,Referral
3026,4952.0,26/02/2024,206.93,google display
3027,7736.0,2024-02-08,,Google Search
3028,1010.0,2024-01-12,"299,12",Referral
3029,4388.0,invalid,-218.85,Organic Search
3030,5087.0,2024-01-05,93.29,Email
3031,,2024-03-09,265.13,eMail
3032,2592.0,2024-02-24,24.27,GOOGLE SEARCH
3033,,2024-03-23,77.01,Email
3034,6458.0,2024-02-19,270.24,Google  Search
3035,2883.0,20/03/2024,84.3,TikTok Ads
3036,7782.0,2024-01-18,73.99,Direct
3037,7709.0,2024-02-19,50.06,Google Search
3038,983.0,2024-02-21,259.14,referal
3039,2920.0,2024-02-06,-155.02,Organic  Search
3040,4262.0,2024-04-13,205.72,eMail
3041,8256.0,invalid,79.33,Referral
3042,1998.0,2024-02-05,"229,83",Organic Search
3043,6300.0,2024-01-09,-230.4,Referral
3044,5595.0,2024-03-31,100.65,Facebook Ads
3045,6870.0,2024-03-30,"129,1",Facebook Ads
3046,3728.0,2024-02-10,70.81,Email
3047,480.0,2024-02-07,293.2,Direct
3048,6280.0,2024-02-22,197.22,Organic Search
3049,2977.0,2024-01-02,,Instagram Ads
3050,596.0,2024-04-24,97.98,Organic Search
3051,7195.0,2024-02-29,236.75,Facebook Ads
3052,7256.0,2024-01-20,232.1,Email
3053,7081.0,2024-04-12,210.58,Organic Search
3054,3858.0,2024-04-10,290.04,facebook ads
3055,5092.0,2024-04-10,124.13,Instagram Ads
3056,4154.0,2024-01-08,47.91,Instagram Ads
3057,156.0,2024-01-04,204.8,TikTok Ads
3058,6898.0,2024-02-09,221.5,Google Search
3059,5311.0,2024-01-06,176.77,Google Search
3060,6103.0,2024-01-24,69.98,Google Search
3061,3166.0,2024-04-20,156.29,TikTok Ads
3062,1044.0,2024-01-30,100.54,Google Search
3063,4660.0,2024-04-17,133.97,Google Display
3064,3365.0,13/02/2024,-197.11,Organic Search
3065,2069.0,2024-03-31,226.11,Facebook Ads
3066,7233.0,2024-04-06,77.35,Referral
3067,8362.0,2024-04-04,127.54,Google Display
3068,1958.0,2024-01-09,88.06,instagram ads
3069,3661.0,2024-01-11,"67,6",Google Display
3070,4161.0,2024-01-16,237.18,Referral
3071,,2024-04-22,273.68,Instagram Ads
3072,209.0,2024-02-03,117.37,Facebok Ads
3073,350.0,2024-04-04,227.87,eMail
3074,5033.0,2024-02-18,,EMAIL
3075,2914.0,2024-01-30,255.38,Facebook Ads
3076,4205.0,2024-01-11,63.02,Google Search
3077,2985.0,2024-01-13,287.32,Direct
3078,7633.0,2024-03-28,119.24,Direct
3079,2916.0,12/02/2024,108.38,Referral
3080,5148.0,2024-01-11,28.11,Email
3081,5655.0,2024-01-29,150.99,Organic Search
3082,4003.0,2024-01-24,41.61,Google Search
3083,3159.0,03/02/2024,82.08,TikTok Ads
3084,1552.0,06/03/2024,101.91,TikTok Ads
3085,1583.0,2024-03-08,244.56,Organic Search
3086,5253.0,2024-03-01,263.89,instagram ads
3087,241.0,,97.72,
3088,7121.0,2024-03-26,259.02,Direct
3089,251.0,2024-01-22,258.6,Instagram Ads
3090,6639.0,2024-03-06,231.75,Email
3091,2468.0,2024-03-24,52.54,Direct
3092,1195.0,2024-01-24,-210.19,Google Search
3093,4340.0,2024-03-07,,TikTok Ads
3094,7216.0,2024-03-24,207.94,Referral
3095,282.0,2024-02-07,106.17,
3096,2046.0,2024-01-14,155.17,Instagram Ads
3097,6749.0,2024-01-03,"197,26",Instagram Ads
3098,1542.0,2024-04-07,158.07,Direct
3099,7857.0,2024-02-15,44.79,Instagram Ads
3100,3488.0,2024-03-07,100.5,Google Display
3101,8365.0,2024-04-15,242.69,Google  Search
3102,4201.0,2024-02-05,259.81,Googel Display
3103,933.0,2024-04-04,49.82,Google Search
3104,4151.0,2024-01-17,,TikTok Ads
3105,1785.0,2024-04-28,,Referral
3106,2578.0,2024-01-24,202.07,Facebook Ads
3107,2310.0,2024-02-18,228.03,Email
3108,117.0,2024-02-16,,Referral
3109,337.0,2024-01-31,284.27,Google Search
3110,4733.0,2024-01-31,100.75,GOOGLE SEARCH
3111,7749.0,11/02/2024,258.97,Organic Search
3112,6312.0,2024-02-28,"48,19",EMAIL
3113,1021.0,,214.46,TikTok Ads
3114,1600.0,2024-02-04,225.17,Google Search
3115,7450.0,2024-03-11,206.54,TikTok Ads
3116,5799.0,2024-03-17,,Organic Search
3117,629.0,26/02/2024,-263.18,facebook ads
3118,6295.0,2024-03-02,58.97,Referral
3119,3874.0,,25.55,ORGANIC_SEARCH
3120,8145.0,2024-01-13,,Referral
3121,7596.0,02/02/2024,147.89,Direct
3122,5228.0,2024-01-20,256.24,Organic Search
3123,1505.0,2024-03-09,121.19,Instagram Ads
3124,139.0,2024-01-03,58.8,Instagram Ads
3125,7877.0,2024-03-17,252.57,Referral
3126,1491.0,2024-04-24,169.18,Google Search
3127,5543.0,2024-01-21,64.87,instagram ads
3128,1153.0,2024-01-13,218.91,Instagram Ads
3129,7836.0,2024-02-22,158.22,Google Display
3130,6477.0,2024-03-14,185.25,
3131,4916.0,2024-04-06,143.66,Referral
3132,182.0,2024-02-02,250.33,Email
3133,581.0,2024-04-08,250.57,instagram ads
3134,461.0,2024-01-03,215.72,Google Display
3135,4379.0,2024-02-13,40.57,Google Display
3136,5150.0,2024-01-30,253.27,Instagram Ads
3137,7050.0,invalid,204.59,Email
3138,3619.0,2024-02-28,212.14,Google Search
3139,1483.0,2024-01-25,-115.27,referral
3140,5395.0,2024-01-01,-264.99,Direct
3141,5421.0,12/04/2024,220.36,Organic Search
3142,3807.0,28/03/2024,42.65,
3143,2054.0,2024-03-13,128.26,TikTok Ads
3144,7649.0,2024-01-05,"267,05",Facebook Ads
3145,952.0,2024-04-13,23.69,Instagram Ads
3146,6351.0,26/02/2024,288.81,Google Search
3147,318.0,2024-03-23,206.96,Facebook Ads
3148,6686.0,2024-01-01,193.1,Google Display
3149,2135.0,2024-03-21,88.46,Referral
3150,5856.0,2024-01-26,,Organic Search
3151,5726.0,2024-04-15,283.2,Instagram Ads
3152,6600.0,2024-03-10,96.5,TikTok Ads
3153,6045.0,2024-02-27,234.9,Instagram Ads
3154,6753.0,2024-01-12,"124,01",Email
3155,4857.0,2024-01-17,50.38,Google  Search
3156,6260.0,2024-01-02,"13,11",EMAIL
3157,6702.0,2024-01-29,"167,83",Referral
3158,2415.0,2024-02-06,,instagram ads
3159,,2024-04-13,117.05,EMAIL
3160,5982.0,2024-03-15,113.59,Referral
3161,7640.0,2024-01-10,109.79,Direct
3162,7528.0,2024-02-03,160.96,TikTok Ads
3163,362.0,2024-04-16,137.79,insta_Ads
3164,3916.0,2024-03-15,265.18,Facebook Ads
3165,6916.0,2024-01-02,156.6,Referral
3166,8461.0,2024-02-21,"157,25",Facebook Ads
3167,4186.0,2024-04-21,50.13,FB Ads
3168,6545.0,2024-02-28,294.99,Facebook Ads
3169,,2024-03-23,82.49,Instagram Ads
3170,3133.0,2024-01-19,31.28,google search
3171,1878.0,2024-03-30,202.31,Instagram Ads
3172,4047.0,2024-01-26,182.66,Instagram Ads
3173,7643.0,2024-04-26,130.39,fb_ads
3174,7425.0,2024-04-24,132.44,Organic Search
3175,,2024-03-01,237.67,Instagram Ads
3176,3958.0,27/03/2024,66.76,Facebook Ads
3177,1612.0,invalid,247.87,email
3178,7273.0,2024-04-26,198.14,Referral
3179,4309.0,2024-01-22,131.5,Email
3180,4680.0,2024-03-08,142.83,Google Display
3181,5049.0,2024-01-24,84.43,Facebook Ads
3182,723.0,2024-03-22,228.11,
3183,6541.0,2024-03-21,158.73,Google Search
3184,4740.0,2024-01-03,103.05,Email
3185,8174.0,2024-04-17,182.85,Direct
3186,6038.0,2024-02-09,298.76,EMAIL
3187,6111.0,2024-04-20,-136.23,TikTok Ads
3188,2925.0,2024-01-12,277.0,Googel Display
3189,1216.0,2024-04-24,110.05,referral
3190,7953.0,2024-01-10,25.87,Direct
3191,5896.0,2024-04-28,-69.23,Referral
3192,4900.0,2024-04-03,131.42,
3193,462.0,2024-04-09,73.69,direct
3194,7599.0,12/03/2024,-10.07,Facebook Ads
3195,6196.0,,275.35,tik_tok_ads
3196,8456.0,2024-02-01,"254,73",Google Search
3197,4149.0,2024-01-18,225.26,TikTok Ads
3198,4027.0,2024-04-02,"58,67",Google Display
3199,2037.0,2024-02-10,44.91,ORGANIC_SEARCH
3200,2015.0,2024-02-17,29.61,Organic Search
3201,1487.0,2024-02-14,219.97,Email
3202,814.0,2024-03-14,279.35,TikTok Ads
3203,6765.0,24/02/2024,134.86,fb_ads
3204,3527.0,2024-04-06,44.55,
3205,8329.0,2024-01-20,158.59,
3206,8311.0,2024-04-24,111.16,Organic  Search
3207,8213.0,invalid,118.7,Facebook Ads
3208,4254.0,2024-02-20,190.19,Email
3209,3227.0,2024-02-02,218.43,Google  Search
3210,70.0,2024-03-21,42.08,Google Display
3211,5323.0,2024-04-21,20.32,Instagram Ads
3212,7834.0,2024-04-29,298.36,ORGANIC_SEARCH
3213,5524.0,2024-02-14,-77.49,Referral
3214,6775.0,2024-03-04,25.61,TikTok Ads
3215,2596.0,2024-04-07,65.06,Google Search
3216,2185.0,2024-04-15,21.3,Direct
3217,698.0,2024-03-24,123.63,Facebook Ads
3218,2550.0,2024-03-31,"242,7",Referral
3219,1630.0,2024-02-25,108.96,Email
3220,1456.0,2024-04-08,138.81,
3221,7032.0,2024-01-28,205.92,tik_tok_ads
3222,1645.0,2024-02-05,157.58,Google Search
3223,1642.0,2024-02-05,,Email
3224,7298.0,2024-02-17,261.15,Direct
3225,5692.0,2024-02-11,12.87,Google Search
3226,2120.0,2024-04-20,235.63,ORGANIC_SEARCH
3227,8326.0,2024-04-26,143.61,Google Display
3228,3509.0,2024-02-04,,Google Search
3229,2005.0,2024-01-25,150.14,TikTok Ads
3230,1525.0,2024-02-02,296.2,Google Search
3231,4196.0,2024-02-07,228.83,Instagram Ads
3232,655.0,2024-04-24,82.1,google search
3233,8202.0,29/04/2024,166.13,TikTok Ads
3234,4387.0,2024-02-20,-297.72,insta_Ads
3235,5729.0,2024-02-29,258.68,Google Search
3236,3589.0,2024-04-09,38.24,Organic Search
3237,2976.0,2024-04-27,214.85,DIRECT
3238,8008.0,2024-02-12,"110,22",Organic Search
3239,3159.0,2024-01-26,12.02,Google Display
3240,2543.0,2024-03-19,127.01,Email
3241,8062.0,2024-04-19,,Email
3242,2739.0,2024-03-09,247.47,Direct
3243,2030.0,2024-04-27,107.83,Facebook Ads
3244,7494.0,2024-02-08,249.98,Referral
3245,7507.0,15/01/2024,10.17,
3246,1374.0,2024-04-17,,Instagram Ads
3247,6594.0,2024-04-21,79.94,TicTok Ads
3248,5877.0,2024-02-11,-77.73,Referral
3249,1323.0,invalid,29.77,
3250,1762.0,2024-02-05,64.27,Organic Search
3251,8500.0,invalid,171.11,TikTok Ads
3252,4378.0,2024-03-31,"94,49",Direct
3253,8093.0,2024-01-06,131.04,google search
3254,1734.0,2024-01-12,"119,29",Referral
3255,1820.0,2024-02-25,264.01,Google Search
3256,7958.0,2024-01-02,272.54,TikTok Ads
3257,4495.0,2024-03-24,"152,96",
3258,6040.0,2024-02-02,105.75,Organic Search
3259,,2024-04-24,-40.97,Direct
3260,4871.0,2024-01-24,"286,49",
3261,1894.0,2024-02-11,-27.47,facebook ads
3262,6859.0,invalid,96.32,Email
3263,1987.0,2024-03-06,96.44,
3264,8433.0,2024-04-05,"102,92",
3265,1481.0,2024-04-02,"57,64",Instagram Ads
3266,5997.0,2024-03-17,237.12,Organic Search
3267,7504.0,2024-02-26,45.52,referal
3268,8058.0,2024-04-20,-194.12,Referral
3269,1474.0,2024-02-23,45.92,Instagram Ads
3270,279.0,2024-03-20,30.46,Direct
3271,618.0,2024-04-09,273.73,ORGANIC_SEARCH
3272,2773.0,09/03/2024,65.14,Google Search
3273,7119.0,2024-03-21,248.16,Google Search
3274,8478.0,2024-01-08,167.94,Google Search
3275,6943.0,2024-01-11,32.58,
3276,,2024-01-02,287.08,Google Search
3277,1115.0,2024-03-08,81.62,fb_ads
3278,1569.0,2024-04-15,259.3,TikTok Ads
3279,7711.0,invalid,58.95,Google Search
3280,7719.0,2024-03-02,257.64,Referral
3281,5565.0,2024-02-07,13.84,Organic Search
3282,5306.0,2024-01-10,158.42,Email
3283,6446.0,2024-04-06,233.14,GOOGLE DISPLAY
3284,3837.0,2024-04-11,281.09,TicTok Ads
3285,7469.0,2024-03-13,273.67,insta_Ads
3286,3229.0,2024-04-14,"247,69",Facebook Ads
3287,3803.0,2024-03-21,267.58,referral
3288,6133.0,2024-03-18,67.77,TikTok Ads
3289,5709.0,2024-03-03,92.41,Organic Search
3290,7061.0,2024-02-27,93.8,Facebook Ads
3291,6549.0,,119.35,Direct
3292,7642.0,2024-01-24,124.06,Google Search
3293,4402.0,2024-02-27,167.92,Google Display
3294,7233.0,2024-03-16,56.37,Google Display
3295,729.0,2024-02-25,210.46,Email
3296,4017.0,2024-01-16,58.59,Google Display
3297,2097.0,2024-01-27,99.99,TikTok Ads
3298,322.0,01/02/2024,155.97,Google Display
3299,158.0,2024-02-04,240.97,EMAIL
3300,8344.0,2024-04-20,224.45,Organic  Search
3301,5520.0,2024-03-19,197.2,Direct
3302,3493.0,2024-01-06,55.17,tiktok ads
3303,1073.0,2024-03-07,168.64,TikTok Ads
3304,6499.0,2024-01-21,35.36,Direct
3305,3364.0,2024-01-26,119.44,Referral
3306,455.0,2024-02-17,129.92,Organic Search
3307,5428.0,2024-01-19,21.55,Facebook Ads
3308,6613.0,2024-03-01,89.46,FB Ads
3309,344.0,2024-01-19,287.14,Referral
3310,3206.0,invalid,286.55,Facebook Ads
3311,6960.0,2024-04-15,,google search
3312,4001.0,2024-01-02,22.5,Organic Search
3313,1691.0,2024-01-07,61.94,Google Search
3314,2774.0,2024-01-30,123.74,Google Display
3315,6674.0,22/04/2024,284.86,Direct
3316,,2024-02-27,,Instagram Ads
3317,3818.0,2024-02-12,,TikTok Ads
3318,,2024-01-11,,Organic Search
3319,5347.0,2024-03-25,294.56,organic search
3320,5516.0,2024-03-28,,Facebook Ads
3321,1931.0,2024-04-17,234.82,Email
3322,2356.0,2024-03-09,-109.35,Google Display
3323,4630.0,2024-04-11,192.02,eMail
3324,7801.0,2024-01-10,-65.68,Google Search
3325,3045.0,2024-01-24,52.35,Google Search
3326,2740.0,2024-04-12,,Email
3327,7210.0,19/03/2024,276.12,Direct
3328,2895.0,2024-02-27,267.37,Facebook Ads
3329,1339.0,2024-01-27,191.38,Google Search
3330,6723.0,2024-02-24,244.4,Facebook Ads
3331,7461.0,2024-02-27,30.02,Google Display
3332,1258.0,2024-03-28,107.09,Google Search
3333,1497.0,14/02/2024,"100,97",TikTok Ads
3334,7702.0,2024-02-21,194.34,
3335,6023.0,2024-01-14,113.23,Referral
3336,3906.0,2024-03-08,53.07,Instagram Ads
3337,8178.0,2024-03-17,182.98,Google Display
3338,6637.0,2024-01-12,246.17,ORGANIC_SEARCH
3339,,2024-04-05,120.82,Google Display
3340,1286.0,2024-03-07,48.36,Organic Search
3341,8162.0,2024-02-26,67.04,Direct
3342,3781.0,20/03/2024,78.87,Organic Search
3343,7592.0,2024-04-04,-96.97,Organic  Search
3344,76.0,2024-03-22,196.41,TikTok Ads
3345,7268.0,2024-01-15,184.27,tik_tok_ads
3346,7147.0,2024-03-16,211.86,Google Search
3347,3452.0,2024-01-15,115.13,Instagram Ads
3348,2746.0,2024-02-25,248.96,TikTok Ads
3349,5666.0,2024-01-28,69.19,Facebook Ads
3350,1777.0,2024-03-29,146.02,Instagram Ads
3351,6621.0,2024-03-02,242.27,eMail
3352,5107.0,2024-04-09,,Organic Search
3353,1060.0,2024-01-06,41.86,TikTok Ads
3354,1409.0,2024-04-27,266.27,Organic Search
3355,2216.0,2024-01-20,,Direct
3356,5600.0,2024-02-23,208.32,Google Display
3357,2455.0,2024-01-27,-17.35,
3358,256.0,2024-01-02,210.11,Google Search
3359,8415.0,2024-03-13,101.67,TikTok Ads
3360,4857.0,2024-04-17,26.16,Referral
3361,27.0,2024-04-05,,Instagram Ads
3362,7776.0,2024-03-02,79.83,Facebook Ads
3363,987.0,2024-03-17,"122,17",Google Display
3364,4826.0,2024-01-10,"33,37",Instagram Ads
3365,2612.0,2024-03-21,52.68,
3366,4576.0,2024-04-27,96.41,DIRECT
3367,2551.0,2024-03-13,36.03,google display
3368,4401.0,2024-02-13,274.14,Google Search
3369,5716.0,2024-04-19,11.75,Google Display
3370,2781.0,2024-04-11,,Organic Search
3371,5745.0,2024-02-25,45.74,tiktok ads
3372,1288.0,2024-01-29,99.23,direct
3373,945.0,2024-03-18,278.56,Direct
3374,837.0,2024-03-30,56.89,eMail
3375,499.0,,290.09,Googel Search
3376,1660.0,2024-02-06,69.68,Facebook Ads
3377,6972.0,2024-04-06,225.05,Facebook Ads
3378,1245.0,2024-03-31,168.54,Direct
3379,1915.0,,266.5,Google Search
3380,6907.0,2024-04-28,170.66,Google Search
3381,5101.0,2024-01-09,165.02,facebook ads
3382,1732.0,2024-04-07,66.68,direct
3383,5006.0,08/03/2024,58.21,TikTok Ads
3384,5885.0,2024-01-15,275.78,Instagram Ads
3385,6441.0,,-105.07,Google Display
3386,3595.0,2024-04-13,117.9,Email
3387,,2024-01-31,230.35,Direct
3388,7777.0,2024-01-21,108.26,Google Search
3389,5184.0,2024-01-11,286.1,Google Display
3390,2958.0,05/01/2024,224.0,EMAIL
3391,4641.0,2024-02-16,183.25,Google Display
3392,5839.0,2024-03-28,-265.46,Facebook Ads
3393,4476.0,2024-02-22,-24.39,Google Display
3394,5192.0,2024-04-18,84.55,Direct
3395,7849.0,2024-02-08,144.86,Direct
3396,6885.0,2024-03-24,-75.82,Email
3397,8077.0,2024-02-07,225.73,Referral
3398,5852.0,2024-02-05,276.57,TikTok Ads
3399,5423.0,2024-01-08,132.89,Google Display
3400,5304.0,2024-02-14,109.22,
3401,3054.0,invalid,-288.85,eMail
3402,7921.0,2024-04-06,139.01,Instagram Ads
3403,6303.0,2024-02-14,151.82,TikTok Ads
3404,6355.0,2024-04-17,111.98,Facebook Ads
3405,6659.0,2024-02-19,273.77,Instagram Ads
3406,1551.0,2024-04-22,-175.0,Google Display
3407,4625.0,2024-04-16,231.03,Direct
3408,4940.0,2024-02-17,"245,42",Googel Search
3409,6256.0,2024-04-02,109.14,REFERRAL
3410,2047.0,2024-02-07,,Instagram Ads
3411,3894.0,2024-04-11,256.06,Referral
3412,2873.0,2024-04-01,115.34,Facebook Ads
3413,5888.0,2024-02-06,240.24,Direct
3414,377.0,25/02/2024,282.89,Organic Search
3415,3189.0,2024-02-21,,Google  Display
3416,7663.0,2024-03-13,225.07,Direct
3417,8289.0,2024-04-12,,Referral
3418,488.0,2024-04-29,,Googel Display
3419,6858.0,2024-03-03,124.57,Organic Search
3420,26.0,19/01/2024,24.87,
3421,7631.0,2024-01-20,126.54,Instagram Ads
3422,3836.0,2024-04-05,205.39,fb_ads
3423,6683.0,2024-04-16,140.6,Google Display
3424,7123.0,2024-02-02,227.2,Email
3425,4624.0,2024-01-12,-113.52,Organic Search
3426,4383.0,2024-01-19,194.08,Email
3427,5858.0,2024-02-03,64.06,Referral
3428,929.0,2024-03-25,227.32,TikTok Ads
3429,4785.0,2024-04-17,"168,25",Instagram Ads
3430,2134.0,2024-01-22,"69,18",Email
3431,591.0,10/02/2024,,Organic Search
3432,777.0,30/03/2024,227.1,Email
3433,819.0,2024-03-01,149.95,Google Search
3434,2967.0,2024-01-12,72.65,Instagram Ads
3435,1211.0,2024-04-11,290.51,Email
3436,3018.0,2024-01-05,217.39,Google Search
3437,3815.0,2024-04-11,287.57,Google Display
3438,8375.0,2024-01-28,"133,86",Email
3439,,invalid,147.78,Google Display
3440,5507.0,2024-04-27,270.41,Organic Search
3441,1267.0,,162.26,Google Display
3442,5265.0,2024-03-10,,Email
3443,4147.0,2024-04-17,83.13,email
3444,1977.0,2024-04-22,139.55,Google Display
3445,365.0,2024-02-17,45.8,Instagram Ads
3446,3833.0,2024-02-12,-69.73,Email
3447,7790.0,2024-01-14,"10,27",Direct
3448,5945.0,2024-03-19,21.39,Referral
3449,3450.0,2024-04-20,293.41,Google Search
3450,2240.0,2024-04-09,80.28,Organic Search
3451,3916.0,2024-03-24,202.36,Direct 
3452,3138.0,2024-02-14,253.34,Facebook Ads
3453,2021.0,2024-02-04,"169,69",Googel Search
3454,4854.0,13/02/2024,54.41,Facebook Ads
3455,5724.0,2024-03-10,,Organic Search
3456,7755.0,2024-01-21,,TikTok Ads
3457,2612.0,invalid,222.06,tik_tok_ads
3458,7771.0,2024-02-07,233.23,Google Search
3459,4809.0,2024-04-25,292.87,Email
3460,395.0,2024-01-04,176.33,TikTok Ads
3461,2459.0,2024-04-16,109.08,eMail
3462,8538.0,2024-03-23,198.05,Email
3463,,2024-04-29,,TikTok Ads
3464,8228.0,15/02/2024,270.25,TikTok Ads
3465,2027.0,2024-01-12,44.62,ORGANIC_SEARCH
3466,506.0,2024-01-27,105.07,Google Display
3467,4507.0,2024-04-14,246.57,Direct
3468,,2024-01-09,183.22,Email
3469,5765.0,invalid,124.15,TikTok Ads
3470,4715.0,2024-04-18,147.3,Email
3471,6485.0,invalid,257.82,Organic Search
3472,2414.0,2024-04-16,"108,6",Instagram Ads
3473,1484.0,2024-01-06,262.2,Google Display
3474,,,35.56,Organic Search
3475,8070.0,2024-02-26,"235,27",TikTok Ads
3476,5929.0,2024-01-23,255.79,instagram ads
3477,4299.0,,62.73,Google Display
3478,4342.0,2024-01-21,-134.8,Google Search
3479,174.0,2024-01-14,57.99,Google Display
3480,7544.0,,214.92,email
3481,8034.0,2024-02-10,165.25,TikTok Ads
3482,70.0,2024-01-02,-194.24,Organic Search
3483,909.0,,,Google Search
3484,8028.0,2024-01-25,71.41,Instgram Ads
3485,7477.0,2024-01-24,22.03,TikTok Ads
3486,6342.0,2024-02-27,103.4,instagram ads
3487,4061.0,2024-02-27,172.33,instagram ads
3488,3818.0,2024-01-07,258.8,Organic Search
3489,4532.0,2024-02-27,203.41,Referral
3490,7849.0,2024-01-05,136.26,Instagram Ads
3491,6625.0,2024-01-22,286.4,Direct
3492,,14/03/2024,218.58,Direct 
3493,5197.0,2024-04-11,279.75,Instagram Ads
3494,3933.0,,-163.0,TikTok Ads
3495,5300.0,2024-04-05,85.08,Google Display
3496,7953.0,2024-02-04,25.32,Direct
3497,4513.0,2024-01-19,220.56,Referral
3498,565.0,2024-03-23,45.18,Organic Search
3499,4338.0,2024-02-07,97.8,organic search
3500,8454.0,2024-02-27,164.42,Instagram Ads
3501,4696.0,10/03/2024,173.68,
3502,153.0,2024-04-25,184.17,Google Display
3503,4592.0,2024-03-29,,Facebook Ads
3504,7414.0,,120.12,google search
3505,7557.0,2024-03-06,188.99,tik_tok_ads
3506,3900.0,2024-03-27,"291,25",TikTok Ads
3507,7100.0,2024-04-01,221.01,Facebook Ads
3508,6662.0,2024-03-17,277.56,Organic  Search
3509,6469.0,2024-01-25,231.04,Direct
3510,6431.0,2024-02-27,181.6,DIRECT
3511,981.0,2024-03-27,65.69,Referral
3512,7485.0,2024-02-19,"203,34",Referral
3513,8498.0,2024-02-18,190.78,Direct
3514,1120.0,2024-04-29,184.72,instagram ads
3515,916.0,2024-01-16,152.04,
3516,1816.0,2024-04-27,163.31,facebook ads
3517,102.0,2024-01-29,106.99,Referral
3518,8184.0,2024-02-07,160.6,Organic Search
3519,5517.0,2024-02-19,67.29,EMAIL
3520,1450.0,2024-03-23,243.5,Instagram Ads
3521,7044.0,2024-03-23,,Google Search
3522,1602.0,2024-04-21,34.64,Organic Search
3523,2895.0,2024-03-05,-136.51,Google Search
3524,350.0,2024-01-18,200.91,Organic Search
3525,1549.0,2024-03-16,136.94,Direct
3526,1239.0,2024-01-02,,Organic Search
3527,7805.0,2024-03-17,,Organic Search
3528,2760.0,2024-01-11,110.63,Referral
3529,480.0,2024-01-25,280.53,Organic  Search
3530,92.0,2024-04-11,-277.57,Instagram Ads
3531,1958.0,2024-01-01,155.69,FB Ads
3532,41.0,2024-03-10,105.09,TikTok Ads
3533,5392.0,2024-02-20,223.77,TikTok Ads
3534,5819.0,2024-01-03,20.65,Instagram Ads
3535,3876.0,2024-02-18,147.68,TikTok Ads
3536,8116.0,2024-01-19,107.53,Instagram Ads
3537,6971.0,2024-02-22,276.96,Email
3538,1761.0,2024-03-14,13.48,Google Display
3539,5535.0,2024-03-31,170.32,Referral
3540,756.0,2024-02-25,224.79,DIRECT
3541,5728.0,02/03/2024,150.66,Direct
3542,2167.0,2024-02-20,34.77,Organic Search
3543,5730.0,10/04/2024,292.01,Facebook Ads
3544,357.0,2024-02-22,,Google Search
3545,5192.0,2024-04-05,188.11,Google Search
