user_id,acquisition_date,acquisition_channel,acquisition_campaign
2620,2024-03-27,Google Display,18.0
2621,invalid,,2.0
2622,2024-03-05,Organic Search,5.0
2623,2024-02-28,Google Display,47.0
2624,invalid,Google  Search,33.0
2625,2024-02-23,Instagram Ads,4.0
2626,2023-12-14,Google Search,
2627,04/12/2023,Referral,6.0
2628,2024-03-26,referal,19.0
2629,2024-04-09,Google Display,33.0
2630,2024-03-14,Referral,41.0
2631,2024-02-17,,5.0
2632,2024-02-03,Organic Search,14.0
2633,2024-03-25,Google Display,51.0
2634,2024-03-09,Google Search,41.0
2635,2023-12-01,Google Search,42.0
2636,2024-01-17,fb_ads,46.0
2637,2024-04-06,Organic Search,24.0
2638,2024-04-09,Google Search,39.0
2639,2024-04-10,Instagram Ads,35.0
2640,2024-04-14,Googel Display,40.0
2641,2024-02-27,Referral,38.0
2642,2023-12-08,Facebook Ads,20.0
2643,2024-03-09,Email,16.0
2644,2024-03-18,Google Display,49.0
2645,2024-02-29,TikTok Ads,26.0
2646,2024-03-10,Organic Search,33.0
2647,2024-03-22,Organic Search,6.0
2648,28/01/2024,Direct,50.0
2649,06/01/2024,Gogle Search,39.0
2650,2024-03-31,Email,34.0
2651,2024-01-29,Instagram Ads,10.0
2652,20/12/2023,Direct,20.0
2653,2023-12-20,Instagram Ads,27.0
2654,2024-01-20,TikTok Ads,8.0
2655,2024-02-07,Referral,51.0
2656,05/12/2023,referral,19.0
2657,2023-12-23,,33.0
2658,invalid,Facebook Ads,38.0
2659,2024-04-09,TikTok Ads,1.0
2660,2024-04-13,,2.0
2661,2024-02-10,Google Search,36.0
2662,2024-02-05,Google Display,43.0
2663,2023-12-06,google search,26.0
2664,2024-01-25,Google  Display,14.0
2665,2024-03-30,TikTok Ads,26.0
2666,invalid,Email,32.0
2667,2024-02-17,Google Display,32.0
2668,2024-04-07,Referral,15.0
2669,2024-01-14,TikTok Ads,49.0
2670,2024-04-29,Direct,13.0
2671,2023-12-20,Google Display,44.0
2672,2024-04-22,Instagram Ads,33.0
2673,2024-03-08,Direct,4.0
2674,2024-01-23,Organic Search,20.0
2675,06/12/2023,Facebook Ads,13.0
2676,2024-04-29,Email,28.0
2677,2024-03-27,Email,18.0
2678,2024-02-26,TikTok Ads,40.0
2679,2024-02-17,,6.0
2680,2023-12-21,Google Search,25.0
2681,2024-01-20,Instagram Ads,1.0
2682,2024-04-06,Googel Search,47.0
2683,2024-04-21,Google  Display,49.0
2684,2024-01-20,eMail,40.0
2685,2024-01-13,Google Display,24.0
2686,2024-03-11,Email,41.0
2687,2024-01-30,Email,
2688,2023-12-19,Referral,11.0
2689,2023-12-20,Facebook Ads,51.0
2690,2024-02-04,Facebook Ads,49.0
2691,2024-03-06,Google Display,49.0
2692,2024-02-02,Google Display,53.0
2693,2024-01-05,Google Search,24.0
2694,2024-02-17,Google Display,47.0
2695,2024-01-18,tiktok ads,29.0
2696,2024-03-30,TikTok Ads,12.0
2697,2023-12-02,Google Display,24.0
2698,01/04/2024,TikTok Ads,33.0
2699,2024-03-19,DIRECT,40.0
2700,2024-04-29,organic search,20.0
2701,2023-12-30,referal,48.0
2702,2024-04-23,Organic  Search,38.0
2703,2024-03-08,Email,25.0
2704,2023-12-25,Organic  Search,1.0
2705,2024-02-11,Organic Search,49.0
2706,2024-04-17,Google  Search,43.0
2707,2024-01-17,Google Search,11.0
2708,2024-04-15,DIRECT,36.0
2709,2024-03-23,Organic Search,19.0
2710,2024-03-14,Email,52.0
2711,2024-03-24,Organic Search,20.0
2712,2024-02-04,Referral,14.0
2713,2023-12-27,Direct,30.0
2714,2024-03-15,Organic Search,8.0
2715,2024-03-29,Email,17.0
2716,2024-03-08,Googel Display,31.0
2717,2024-01-20,Instagram Ads,24.0
2718,2024-02-15,Google Display,3.0
2719,2024-01-18,Google Display,50.0
2720,2023-12-23,Referral,50.0
2721,invalid,Organic Search,47.0
2722,2023-12-09,TikTok Ads,22.0
2723,17/04/2024,Instagram Ads,6.0
2724,2024-01-12,Google Display,20.0
2725,2024-03-30,Instagram Ads,44.0
2726,2024-04-03,Google Display,37.0
2727,2024-02-06,,24.0
2728,2024-04-07,Email,47.0
2729,2024-02-19,facebook ads,39.0
2730,2024-01-24,Organic Search,28.0
2731,2023-12-03,Google Display,37.0
2732,2024-03-20,Google Search,38.0
2733,2024-04-15,Google Search,28.0
2734,2023-12-17,TikTok Ads,3.0
2735,2024-03-30,Facebook Ads,44.0
2736,2024-04-02,Instagram Ads,23.0
2737,2024-03-04,Instagram Ads,6.0
2738,16/01/2024,Instagram Ads,51.0
2739,2024-04-16,Instagram Ads,25.0
2740,2023-12-11,Referral,34.0
2741,2024-03-03,TikTok Ads,20.0
2742,2024-04-11,Instagram Ads,16.0
2743,2024-03-01,Organic Search,29.0
2744,2024-03-22,TikTok Ads,11.0
2745,invalid,Organic Search,19.0
2746,2024-04-28,Email,22.0
2747,2024-01-01,Instagram Ads,19.0
2748,2024-01-03,,38.0
2749,invalid,GOOGLE SEARCH,53.0
2750,2024-02-09,Google Display,3.0
2751,2024-03-21,Email,51.0
2752,2024-04-26,Google Search,40.0
2753,2024-02-28,,31.0
2754,2024-04-19,Googel Display,
2755,2024-03-10,Referral,32.0
2756,2024-04-26,Email,40.0
2757,2023-12-15,,50.0
2758,2024-02-17,Google Display,27.0
2759,2023-12-14,TikTok Ads,10.0
2760,07/04/2024,Email,35.0
2761,2024-02-22,Email,35.0
2762,2024-03-23,Facebook Ads,24.0
2763,2024-01-14,Organic Search,21.0
2764,25/03/2024,Direct,20.0
2765,2024-01-04,Direct,15.0
2766,2024-04-03,Email,21.0
2767,2024-04-16,Direct,41.0
2768,2024-01-09,Google  Display,44.0
2769,2024-03-07,Email,38.0
2770,2024-03-05,Direct,45.0
2771,2023-12-18,,33.0
2772,2024-01-09,TikTok Ads,41.0
2773,2024-03-27,,18.0
2774,2024-01-24,Google Display,53.0
2775,08/04/2024,Organic Search,20.0
2776,2024-01-28,Organic Search,6.0
2777,2024-03-02,Organic Search,30.0
2778,2023-12-13,Google Search,34.0
2779,2024-01-27,Email,8.0
2780,2024-04-09,TikTok Ads,30.0
2781,2024-01-07,Direct,49.0
2782,2023-12-17,Organic Search,39.0
2783,2024-03-11,Organic Search,22.0
2784,2024-03-28,Google Display,2.0
2785,2024-01-08,Facebook Ads,51.0
2786,2024-03-11,insta_Ads,3.0
2787,01/02/2024,Email,11.0
2788,2024-03-04,Facebook Ads,1.0
2789,2024-02-21,Organic Search,17.0
2790,2024-03-20,DIRECT,44.0
2791,2024-04-22,Instagram Ads,39.0
2792,2024-04-25,GOOGLE DISPLAY,13.0
2793,2023-12-29,Referral,41.0
2794,2024-04-08,Organic  Search,41.0
2795,2024-04-10,Instagram Ads,18.0
2796,2024-02-25,Instagram Ads,32.0
2797,2024-03-23,,14.0
2798,2024-04-05,Organic Search,3.0
2799,2024-02-19,Google Search,7.0
2800,2024-04-23,,8.0
2801,2024-03-10,Facebook Ads,44.0
2802,2024-01-02,Instagram Ads,47.0
2803,2023-12-24,Direct,42.0
2804,2024-04-06,Facebok Ads,42.0
2805,2024-04-22,Facebok Ads,44.0
2806,2024-01-22,Email,52.0
2807,2024-04-16,Google Display,3.0
2808,2023-12-19,Google Search,11.0
2809,2024-03-07,Google Search,6.0
2810,13/01/2024,Instagram Ads,4.0
2811,2024-02-06,Facebook Ads,11.0
2812,2023-12-04,Organic Search,3.0
2813,2023-12-06,Instagram Ads,31.0
2814,18/03/2024,Direct,5.0
2815,2023-12-25,Facebook Ads,8.0
2816,2024-02-21,Facebook Ads,30.0
2817,2023-12-10,Facebook Ads,41.0
2818,invalid,,11.0
2819,invalid,Email,34.0
2820,2024-01-12,Direct,21.0
2821,2024-01-22,Referral,27.0
2822,2023-12-06,TikTok Ads,8.0
2823,2024-03-08,,47.0
2824,2024-03-11,Direct ,47.0
2825,,Facebook Ads,43.0
2826,2024-03-03,tiktok ads,4.0
2827,2024-04-08,Organic Search,14.0
2828,2024-02-14,TikTok Ads,41.0
2829,2024-03-29,Referral,32.0
2830,2024-01-15,Organic Search,4.0
2831,2024-04-04,Email,34.0
2832,2024-01-08,Google Display,20.0
2833,2024-04-16,Google Display,2.0
2834,2024-04-14,TikTok Ads,27.0
2835,2024-01-14,,49.0
2836,,TikTok Ads,52.0
2837,2024-01-11,,41.0
2838,10/02/2024,Instagram Ads,28.0
2839,2024-03-07,instagram ads,14.0
2840,2023-12-20,Instagram Ads,5.0
2841,2024-04-05,Direct,36.0
2842,2024-03-31,Instagram Ads,47.0
2843,2024-03-20,TikTok Ads,14.0
2844,2024-04-04,Google Display,16.0
2845,2024-03-14,Direct,50.0
2846,2024-01-03,Referral,39.0
2847,2024-01-24,Facebook Ads,20.0
2848,2024-02-11,Facebook Ads,21.0
2849,2024-04-18,Referral,13.0
2850,2024-03-30,TicTok Ads,53.0
2851,2024-01-21,Direct ,11.0
2852,2024-01-10,Google Search,18.0
2853,2024-04-14,Referral,4.0
2854,2023-12-23,Facebook Ads,7.0
2855,2024-03-10,Googel Search,48.0
2856,2023-12-22,Google Display,47.0
2857,2024-02-07,Referral,18.0
2858,2024-01-27,TikTok Ads,7.0
2859,2024-01-15,Email,41.0
2860,2023-12-16,Organic Search,19.0
2861,2024-04-16,Direct,39.0
2862,2024-01-06,Google Display,11.0
2863,2024-02-13,Google Search,21.0
2864,2024-02-23,Gogle Search,16.0
2865,2024-04-24,TikTok Ads,29.0
2866,,Facebook Ads,43.0
2867,2024-04-21,,23.0
2868,2023-12-11,TikTok Ads,15.0
2869,18/12/2023,Direct,0.0
2870,2024-01-08,Google Display,6.0
2871,2024-01-18,,41.0
2872,2024-03-20,Direct,46.0
2873,2023-12-03,TikTok Ads,51.0
2874,2024-02-21,google display,46.0
2875,invalid,TikTok Ads,24.0
2876,2023-12-31,Direct,35.0
2877,2024-03-14,organic search,27.0
2878,2023-12-01,instagram ads,31.0
2879,2024-02-10,,8.0
2880,2023-12-15,Referral,3.0
2881,2023-12-06,Google Search,42.0
2882,21/01/2024,Google Display,30.0
2883,2024-02-01,referral,4.0
2884,2024-01-20,Organic Search,1.0
2885,2023-12-18,Facebok Ads,9.0
2886,23/01/2024,Email,11.0
2887,2024-02-13,Organic Search,42.0
2888,2023-12-21,Google Display,53.0
2889,2023-12-28,Email,46.0
2890,2024-03-21,Email,38.0
2891,2024-02-12,Google Display,10.0
2892,2024-04-29,Referral,50.0
2893,2023-12-28,Direct,9.0
2894,2024-01-18,TikTok Ads,34.0
2895,2023-12-04,Google Display,29.0
2896,invalid,Referral,47.0
2897,2024-01-18,Google Search,27.0
2898,2024-02-14,,14.0
2899,2024-02-10,Google Search,45.0
2900,2024-04-20,Direct,11.0
2901,2024-03-22,Facebook Ads,18.0
2902,2024-02-04,Organic Search,5.0
2903,2024-03-26,Googel Display,2.0
2904,2024-02-14,Facebook Ads,5.0
2905,2024-01-21,Instagram Ads,20.0
2906,2024-01-18,Google Display,38.0
2907,2024-04-26,Organic Search,34.0
2908,2024-03-20,Direct,28.0
2909,2024-04-16,Google Display,19.0
2910,09/04/2024,Facebook Ads,22.0
2911,2024-01-14,Email,46.0
2912,2024-01-30,Google Search,39.0
2913,2024-01-06,Facebook Ads,44.0
2914,2023-12-01,Facebook Ads,23.0
2915,2024-01-11,Facebook Ads,16.0
2916,2024-01-09,ORGANIC_SEARCH,47.0
2917,2024-03-11,REFERRAL,
2918,2023-12-14,TikTok Ads,14.0
2919,2024-04-15,TikTok Ads,31.0
2920,2024-03-13,Organic Search,7.0
2921,2024-01-05,,2.0
2922,2024-02-23,Organic Search,1.0
2923,2024-03-27,Google Display,24.0
2924,2024-04-16,Google Search,11.0
2925,21/03/2024,TikTok Ads,7.0
2926,2024-02-05,Direct ,18.0
2927,2024-02-20,TicTok Ads,12.0
2928,2023-12-06,,23.0
2929,2024-04-16,TikTok Ads,30.0
2930,2024-03-05,Instagram Ads,16.0
2931,2024-03-09,Organic Search,11.0
2932,2024-02-24,Referral,14.0
2933,2024-02-26,Email,20.0
2934,2024-01-19,,16.0
2935,2023-12-10,Direct,53.0
2936,2023-12-31,Instgram Ads,11.0
2937,2024-03-23,Facebook Ads,48.0
2938,2024-02-09,Email,24.0
2939,2024-04-16,FB Ads,3.0
2940,2024-02-23,Referral,53.0
2941,2023-12-20,Direct,9.0
2942,2024-04-25,google display,8.0
2943,invalid,Google Display,27.0
2944,2024-03-07,Instagram Ads,23.0
2945,2024-03-18,Email,40.0
2946,invalid,Instagram Ads,19.0
2947,2023-12-02,Direct,22.0
2948,2023-12-17,Instagram Ads,25.0
2949,2024-02-19,Direct,46.0
2950,2024-01-31,TicTok Ads,13.0
2951,2024-02-24,,33.0
2952,2024-03-07,Referral,8.0
2953,2024-03-27,Google Display,25.0
2954,2024-03-27,Google Display,11.0
2955,2024-01-02,Organic Search,39.0
2956,2024-02-23,Google Search,49.0
2957,2024-04-18,Google Search,17.0
2958,2024-03-26,Email,28.0
2959,2024-03-30,Email,42.0
2960,2024-04-07,Instagram Ads,43.0
2961,2024-01-05,Direct,35.0
2962,2024-01-25,,17.0
2963,29/03/2024,Facebok Ads,27.0
2964,2024-01-14,,18.0
2965,2024-04-12,direct,46.0
2966,2024-03-22,Instagram Ads,41.0
2967,2024-01-31,Referral,41.0
2968,,Facebook Ads,6.0
2969,2023-12-01,Referral,52.0
2970,2023-12-13,google-Search,48.0
2971,2023-12-11,Instagram Ads,35.0
2972,2024-01-01,Google Display,19.0
2973,2024-01-04,TikTok Ads,27.0
2974,2024-03-01,Instagram Ads,17.0
2975,2024-03-17,Organic Search,25.0
2976,2024-02-03,Referral,24.0
2977,2024-03-19,direct,12.0
2978,2023-12-15,FB Ads,43.0
2979,2024-02-18,Facebook Ads,44.0
2980,2023-12-16,Google Display,26.0
2981,2023-12-30,EMAIL,50.0
2982,2023-12-20,FB Ads,
2983,,Google Search,41.0
2984,2023-12-26,Referral,53.0
2985,invalid,Organic Search,36.0
2986,2024-01-08,Organic Search,45.0
2987,2024-02-27,Instagram Ads,17.0
2988,2024-01-06,Organic Search,19.0
2989,04/12/2023,Referral,37.0
2990,2024-02-04,organic search,32.0
2991,2024-03-06,Email,48.0
2992,2024-02-18,Google Search,17.0
2993,2024-02-23,,24.0
2994,invalid,Facebook Ads,12.0
2995,2024-01-28,Google Search,3.0
2996,2024-04-17,Direct,53.0
2997,,referral,45.0
2998,2024-04-05,direct,3.0
2999,2024-01-10,TikTok Ads,37.0
3000,2024-03-09,Facebook Ads,14.0
3001,2024-03-25,Google Display,24.0
3002,2023-12-14,GOOGLE SEARCH,4.0
3003,2024-03-11,TikTok Ads,23.0
3004,2024-01-27,Google  Display,21.0
3005,2024-01-28,Organic Search,4.0
3006,2023-12-25,Instagram Ads,27.0
3007,invalid,Email,3.0
3008,2024-04-12,Google Display,38.0
3009,2023-12-28,TikTok Ads,30.0
3010,2024-03-14,Google Display,44.0
3011,2023-12-19,Google Display,4.0
3012,2024-03-11,Organic Search,999.0
3013,11/01/2024,Google Display,3.0
3014,2024-02-11,Referral,4.0
3015,2024-01-26,TikTok Ads,24.0
3016,2024-02-28,Email,26.0
3017,2024-02-04,Referral,17.0
3018,2023-12-22,Facebook Ads,42.0
3019,2024-02-16,Facebook Ads,39.0
3020,,,25.0
3021,2023-12-13,Organic Search,14.0
3022,2024-04-20,Organic Search,13.0
3023,2024-03-11,Google Search,52.0
3024,2024-03-07,google display,6.0
3025,2024-02-19,Google Search,36.0
3026,2024-04-10,Referral,35.0
3027,2024-03-30,Direct,11.0
3028,2023-12-09,Direct,48.0
3029,2024-01-30,Google Search,36.0
3030,2024-02-19,Referral,29.0
3031,2024-01-22,Referral,33.0
3032,2024-02-14,Facebook Ads,20.0
3033,2024-04-22,Email,10.0
3034,2024-01-09,Direct,16.0
3035,2024-03-23,Google Display,13.0
3036,2024-04-07,Organic Search,28.0
3037,2024-02-17,TikTok Ads,30.0
3038,2023-12-08,Organic Search,50.0
3039,2024-01-30,Facebook Ads,38.0
3040,2024-02-13,Direct,36.0
3041,2023-12-10,Direct,22.0
3042,2024-04-26,Direct,19.0
3043,2024-04-06,Facebook Ads,31.0
3044,2024-02-22,Direct,41.0
3045,2023-12-04,Referral,45.0
3046,2024-03-08,Facebook Ads,19.0
3047,2024-02-15,Referral,43.0
3048,29/04/2024,Instagram Ads,27.0
3049,2024-04-28,Direct,18.0
3050,2024-03-26,GOOGLE SEARCH,38.0
3051,invalid,Facebook Ads,2.0
3052,2024-02-14,Google Display,6.0
3053,2024-02-18,TikTok Ads,25.0
3054,2024-03-06,TikTok Ads,34.0
3055,2023-12-25,Email,1.0
3056,invalid,eMail,46.0
3057,2023-12-16,direct,17.0
3058,2024-04-11,Organic Search,26.0
3059,2024-01-27,Referral,45.0
3060,2024-02-19,insta_Ads,3.0
3061,2024-03-30,Instagram Ads,40.0
3062,2024-01-24,Direct,43.0
3063,2024-02-19,Direct,40.0
3064,2023-12-03,Facebok Ads,40.0
3065,2024-01-24,Instagram Ads,6.0
3066,26/02/2024,Referral,12.0
3067,2023-12-28,Google Search,16.0
3068,2024-02-06,Referral,14.0
3069,2023-12-31,Facebook Ads,11.0
3070,,Referral,25.0
3071,2024-02-03,Instagram Ads,2.0
3072,2024-01-20,Referral,38.0
3073,2023-12-24,Direct ,12.0
3074,2024-04-29,Organic Search,3.0
3075,2024-01-08,Google Search,29.0
3076,2024-01-19,Google Display,46.0
3077,2024-04-29,tik_tok_ads,30.0
3078,2024-03-15,ORGANIC_SEARCH,8.0
3079,2024-01-14,Facebook Ads,31.0
3080,2023-12-02,Referral,12.0
3081,2024-04-06,Google Display,50.0
3082,2024-04-04,Organic  Search,22.0
3083,2024-03-18,Direct,46.0
3084,2024-03-05,Email,36.0
3085,2024-03-09,Google Display,50.0
3086,2024-04-14,insta_Ads,40.0
3087,2024-04-28,referral,41.0
3088,2024-03-20,FB Ads,2.0
3089,2024-04-10,Email,50.0
3090,2024-04-26,Email,52.0
3091,07/03/2024,Instagram Ads,37.0
3092,2023-12-06,TikTok Ads,53.0
3093,2024-03-15,,34.0
3094,2024-03-28,Google Search,49.0
3095,2023-12-25,Instagram Ads,37.0
3096,2024-03-21,ORGANIC_SEARCH,37.0
3097,2024-03-16,Facebook Ads,28.0
3098,2024-04-02,insta_Ads,14.0
3099,2024-01-09,Referral,26.0
3100,2023-12-18,TikTok Ads,18.0
3101,16/02/2024,,31.0
3102,2024-01-26,Organic  Search,3.0
3103,15/12/2023,Referral,38.0
3104,2023-12-25,,39.0
3105,2024-02-09,Email,53.0
3106,09/02/2024,FB Ads,3.0
3107,2024-04-29,referal,47.0
3108,2024-01-17,Direct,11.0
3109,2024-03-08,Instagram Ads,41.0
3110,2023-12-21,Instagram Ads,5.0
3111,2023-12-02,Referral,16.0
3112,2024-03-07,Google Display,46.0
3113,2023-12-12,,28.0
3114,2024-04-24,Organic Search,38.0
3115,2023-12-31,Facebook Ads,6.0
3116,2024-03-05,Googel Display,18.0
3117,,Direct,25.0
3118,2024-01-12,email,33.0
3119,invalid,TikTok Ads,51.0
3120,2024-02-18,Instagram Ads,18.0
3121,2024-01-05,,48.0
3122,2023-12-09,Organic Search,50.0
3123,2024-03-09,Email,34.0
3124,2024-03-24,Referral,16.0
3125,2024-03-14,Email,40.0
3126,2024-02-19,Organic Search,33.0
3127,2024-01-30,facebook ads,10.0
3128,2023-12-03,Google  Display,25.0
3129,2024-01-16,TikTok Ads,29.0
3130,2023-12-17,email,17.0
3131,2023-12-14,,34.0
3132,2024-01-18,referral,18.0
3133,invalid,Instagram Ads,44.0
3134,2024-02-20,Referral,38.0
3135,2024-01-01,Referral,47.0
3136,,Facebook Ads,34.0
3137,2023-12-17,email,16.0
3138,2024-03-27,Referral,52.0
3139,2024-01-17,Direct,42.0
3140,,Google Display,51.0
3141,2024-02-18,Organic Search,50.0
3142,2024-01-08,Gogle Search,15.0
3143,2024-03-26,Google Search,3.0
3144,2023-12-23,Referral,32.0
3145,2024-04-27,,52.0
3146,,Organic Search,3.0
3147,2024-02-01,Google Search,27.0
3148,2023-12-25,Facebook Ads,52.0
3149,2024-03-30,TikTok Ads,49.0
3150,2024-03-16,Google Search,43.0
3151,2023-12-10,,41.0
3152,04/01/2024,Instagram Ads,26.0
3153,2024-03-25,Email,1.0
3154,2024-01-13,Instagram Ads,15.0
3155,2024-04-11,Google Search,33.0
3156,2024-03-06,Referral,20.0
3157,2024-01-19,Facebook Ads,33.0
3158,2024-03-11,direct,25.0
3159,2024-02-29,Email,6.0
3160,2023-12-27,Googel Search,36.0
3161,2023-12-23,Organic Search,47.0
3162,2024-03-23,Direct,18.0
3163,2024-02-04,Referral,10.0
3164,2024-04-17,Organic Search,50.0
3165,2023-12-01,TikTok Ads,38.0
3166,2024-01-01,Facebook Ads,25.0
3167,2023-12-27,Google Search,20.0
3168,2024-04-26,TikTok Ads,16.0
3169,2024-01-25,Instagram Ads,50.0
3170,2023-12-07,Direct,10.0
3171,2024-02-03,Email,15.0
3172,2024-02-03,Facebook Ads,17.0
3173,2024-01-06,Google Display,19.0
3174,invalid,Referral,24.0
3175,23/01/2024,Instagram Ads,2.0
3176,2024-04-29,TikTok Ads,18.0
3177,2024-03-19,Google Display,12.0
3178,2024-01-11,Google Display,31.0
3179,2024-02-23,Direct,22.0
3180,2024-03-12,Google Display,2.0
3181,2024-03-28,Referral,24.0
3182,2024-02-14,Google Search,9.0
3183,2024-02-06,Referral,32.0
3184,2024-01-21,Email,51.0
3185,2023-12-17,Instagram Ads,35.0
3186,2024-02-27,Organic  Search,11.0
3187,16/04/2024,Instagram Ads,35.0
3188,2024-03-10,TikTok Ads,41.0
3189,2024-02-12,Facebook Ads,13.0
3190,2024-02-14,Referral,18.0
3191,2024-02-20,Direct ,30.0
3192,2023-12-16,TikTok Ads,24.0
3193,2024-04-10,Direct,29.0
3194,invalid,,46.0
3195,invalid,Email,32.0
3196,2024-01-08,,3.0
3197,2024-03-23,TikTok Ads,1.0
3198,2024-02-17,Email,5.0
3199,2024-03-19,DIRECT,8.0
3200,2024-01-04,Facebook Ads,999.0
3201,2024-04-24,Google Search,39.0
3202,2024-01-09,Google Search,33.0
3203,2024-04-25,GOOGLE DISPLAY,
3204,2023-12-02,Direct,2.0
3205,2024-04-24,Facebook Ads,37.0
3206,invalid,tik_tok_ads,19.0
3207,2024-02-18,ORGANIC_SEARCH,14.0
3208,2024-03-21,Google Search,33.0
3209,2024-01-18,Google Display,9.0
3210,2024-03-15,Organic Search,53.0
3211,2024-01-24,TikTok Ads,21.0
3212,2024-03-20,Google Display,51.0
3213,2024-03-11,Facebook Ads,50.0
3214,2024-04-05,Organic Search,43.0
3215,2024-01-23,Google Search,2.0
3216,2024-03-21,Google Search,20.0
3217,2024-02-01,,3.0
3218,2024-03-10,Google Display,24.0
3219,2024-04-06,Google Search,43.0
3220,2023-12-27,google search,8.0
3221,2024-02-18,Referral,24.0
3222,2024-02-04,Organic Search,47.0
3223,2024-01-04,Instagram Ads,52.0
3224,2023-12-27,Direct,24.0
3225,2024-03-11,insta_Ads,
3226,2023-12-31,Email,11.0
3227,02/04/2024,TikTok Ads,21.0
3228,2024-04-03,Organic Search,8.0
3229,2024-03-19,Googel Display,41.0
3230,2024-01-29,Email,33.0
3231,2024-04-17,Referral,53.0
3232,2024-02-19,Referral,41.0
3233,2024-02-25,TikTok Ads,7.0
3234,2023-12-17,Direct ,11.0
3235,2024-02-11,,10.0
3236,invalid,Email,16.0
3237,2024-04-12,Instagram Ads,38.0
3238,2024-01-12,Instgram Ads,1.0
3239,2023-12-10,Organic Search,12.0
3240,2023-12-26,Google Display,26.0
3241,2024-03-07,Google Display,29.0
3242,2024-01-26,Direct,13.0
3243,2024-04-17,Facebook Ads,5.0
3244,2024-02-04,Google Display,16.0
3245,2024-01-20,Email,35.0
3246,2024-01-26,Email,32.0
3247,2024-02-07,Direct,24.0
3248,2023-12-17,,6.0
3249,2024-01-22,Direct,53.0
3250,2024-03-25,Instagram Ads,53.0
3251,2024-02-20,Direct,3.0
3252,2023-12-01,Instagram Ads,6.0
3253,2024-03-05,Direct,13.0
3254,invalid,tik_tok_ads,45.0
3255,2024-02-27,TikTok Ads,17.0
3256,invalid,Referral,32.0
3257,2024-02-29,referral,23.0
3258,2024-01-21,Direct,4.0
3259,2024-01-19,TikTok Ads,12.0
3260,2023-12-13,Instagram Ads,33.0
3261,2024-04-25,Google Search,7.0
3262,05/12/2023,Google Search,51.0
3263,2023-12-08,referral,15.0
3264,2024-01-15,TikTok Ads,22.0
3265,15/04/2024,Facebok Ads,23.0
3266,2024-01-19,DIRECT,53.0
3267,2024-01-06,Facebook Ads,19.0
3268,invalid,tiktok ads,47.0
3269,2024-02-14,Google Search,42.0
3270,2024-04-28,Instagram Ads,37.0
3271,2024-02-10,Google Display,17.0
3272,2024-03-08,GOOGLE SEARCH,17.0
3273,2024-03-20,Google Search,8.0
3274,2024-01-31,Organic Search,26.0
3275,2023-12-14,Email,16.0
3276,invalid,Organic Search,41.0
3277,2024-04-13,Direct,17.0
3278,2024-03-18,Email,25.0
3279,2024-04-25,Direct,12.0
3280,2024-02-19,Direct,35.0
3281,2024-02-26,TikTok Ads,28.0
3282,2024-04-10,Email,50.0
3283,2024-03-17,Referral,17.0
3284,2024-02-19,Referral,0.0
3285,2023-12-27,Direct,2.0
3286,2024-03-22,Email,47.0
3287,2024-02-20,tiktok ads,30.0
3288,2024-03-12,Facebook Ads,48.0
3289,2024-03-30,TikTok Ads,41.0
3290,16/02/2024,Google Display,52.0
3291,2024-02-14,,5.0
3292,invalid,Direct,18.0
3293,2024-04-22,Direct,34.0
3294,2023-12-07,TikTok Ads,51.0
3295,2024-04-19,Instagram Ads,44.0
3296,2024-01-06,Referral,28.0
3297,2024-03-15,Instagram Ads,42.0
3298,invalid,Google Search,51.0
3299,2024-03-17,Facebook Ads,42.0
3300,2024-02-17,Google Search,14.0
3301,2024-04-20,Google Display,2.0
3302,2023-12-08,Google  Display,52.0
3303,2024-04-25,Instagram Ads,44.0
3304,2024-04-13,Direct,38.0
3305,2024-03-20,Direct,23.0
3306,2023-12-05,Organic  Search,37.0
3307,2024-02-09,,50.0
3308,2024-04-25,Google Search,53.0
3309,2024-04-09,organic search,49.0
3310,21/03/2024,Direct,8.0
3311,2023-12-23,Email,36.0
3312,2024-01-05,Direct,11.0
3313,2024-01-25,Instagram Ads,52.0
3314,2024-02-28,Referral,36.0
3315,2024-04-11,Google Search,53.0
3316,2024-02-14,Direct,48.0
3317,2024-04-26,Organic Search,11.0
3318,2024-04-14,direct,8.0
3319,2024-02-11,Google Display,25.0
3320,2024-03-07,Referral,52.0
3321,2024-04-12,referal,17.0
3322,2024-02-08,Google Search,43.0
3323,2024-02-20,Instagram Ads,39.0
3324,2023-12-26,,35.0
3325,09/12/2023,Email,29.0
3326,2024-03-22,Email,24.0
3327,2024-04-07,Google Search,4.0
3328,2023-12-11,TikTok Ads,23.0
