session_id,user_id,session_start,device,source_channel,pages_viewed
9350,8003.0,2024-03-21 19:54:09,desktop,Direct,14.0
9351,796.0,2024-01-25 20:44:53,desktop,,7.0
9352,2089.0,2024-04-02 01:28:20,mobile,Email,15.0
9353,2774.0,2024-03-22 06:56:13,Tablet,Email,3.0
9354,6555.0,09/02/2024 04:36,mobile,Direct,9.0
9355,5551.0,2024-02-21 16:53:28,desktop,REFERRAL,10.0
9356,,2024-03-19 14:55:42,mobile,Instagram Ads,11.0
9357,5068.0,2024-03-26 15:58:19,desktop,Instagram Ads,6.0
9358,3353.0,2024-03-24 09:56:16,tab_let,Referral,10.0
9359,5216.0,2024-02-15 11:13:22,mobile,email,
9360,6436.0,2024-02-25 17:14:07,tablet,Email,11.0
9361,3678.0,2024-03-07 17:28:57,desktop,,7.0
9362,3738.0,2024-02-13 15:22:13,mobile,Instagram Ads,6.0
9363,6137.0,2024-03-08 20:01:33,mobile,Organic Search,
9364,4161.0,2024-04-20 23:15:28,desktop,Google Display,11.0
9365,4612.0,23/01/2024 08:05,tablet,Direct,1.0
9366,8060.0,2024-04-11 14:44:13,desktop,DIRECT,10.0
9367,3108.0,2024-03-07 14:28:05,tablet,Email,4.0
9368,1441.0,2024-01-09 13:18:56,Desktop,Instagram Ads,9.0
9369,1807.0,2024-03-16 22:40:26,desktop,TikTok Ads,12.0
9370,8291.0,2024-03-22 13:39:40,mobile,Direct,-1.0
9371,6176.0,2024-01-08 21:57:26,desktop,Google Display,15.0
9372,7320.0,11/03/2024 13:06,,Direct,11.0
9373,5899.0,2024-02-18 07:58:50,Desktop,Facebok Ads,15.0
9374,2360.0,2024-02-25 18:44:19,desktop,Google Search,7.0
9375,67.0,2024-02-12 03:46:03,MOBILE,EMAIL,-1.0
9376,,2024-02-26 17:37:01,desktop,TikTok Ads,7.0
9377,4507.0,2024-04-19 06:32:35,tab_let,Facebook Ads,5.0
9378,4369.0,2024-01-04 16:20:58,tablet,Referral,3.0
9379,4523.0,13/02/2024 00:00,tab_let,Google Display,2.0
9380,1949.0,2024-03-15 02:33:15,mobile,Google Search,6.0
9381,2559.0,2024-01-15 16:01:58,desktop,Direct,4.0
9382,7538.0,2024-02-02 02:55:52,tablet,EMAIL,9.0
9383,6450.0,2024-04-29 19:03:07,desktop,Facebook Ads,2.0
9384,,2024-03-07 00:37:52,tablet,Google Search,5.0
9385,8463.0,2024-03-11 04:12:19,tablet,,7.0
9386,491.0,2024-02-10 05:26:50,mobile,Google  Search,8.0
9387,266.0,2024-04-06 13:00:00,desk_top,Google Search,7.0
9388,5691.0,2024-04-14 03:43:51,desktop,REFERRAL,7.0
9389,7758.0,2024-02-22 10:01:43,tablet,Direct,7.0
9390,4294.0,not_a_date,DESKTOP,Facebook Ads,14.0
9391,2954.0,2024-04-08 20:17:04,desktop,Organic Search,3.0
9392,7298.0,2024-02-15 04:28:37,tablet,Facebook Ads,7.0
9393,1033.0,2024-01-31 00:26:52,tablet,Google Display,3.0
9394,5400.0,2024-02-09 23:24:52,mobile,Organic Search,4.0
9395,4580.0,2024-04-01 02:51:35,mobile,Google Display,2.0
9396,6264.0,2024-02-24 18:54:46,tablet,ORGANIC_SEARCH,10.0
9397,2989.0,2024-04-02 17:19:27,tablet,Google Search,7.0
9398,530.0,2024-03-24 02:32:13,desktop,Facebook Ads,10.0
9399,6773.0,2024-02-26 18:59:09,tablet,Google Display,7.0
9400,2492.0,2024-01-08 19:56:16,tablet,Referral,13.0
9401,8380.0,2024-03-17 19:49:05,desktop,Googel Search,15.0
9402,5855.0,2024-03-19 17:07:37,tablet,FB Ads,12.0
9403,6923.0,2024-04-16 01:12:54,mobile,Instagram Ads,2.0
9404,4164.0,2024-04-24 22:19:03,tablet,Facebook Ads,9.0
9405,6651.0,2024-04-14 21:40:24,TABLET,Email,14.0
9406,4152.0,2024-01-21 16:43:15,mobile,Google Search,11.0
9407,5869.0,2024-03-28 10:50:21,mobile,Direct,10.0
9408,7069.0,2024-02-03 01:38:09,Desktop,Referral,7.0
9409,8122.0,2024-04-24 23:00:49,tablet,Referral,3.0
9410,1424.0,2024-02-08 15:21:51,Phone,Google Search,8.0
9411,2432.0,2024-02-13 10:18:46,mobile,Direct,3.0
9412,3760.0,31/03/2024 18:46,mobile,Email,
9413,7636.0,2024-01-21 15:07:17,desktop,Email,7.0
9414,7369.0,2024-01-03 03:20:03,tablet,Email,
9415,3163.0,2024-02-06 11:14:11,TABLET,,11.0
9416,1349.0,2024-01-09 02:43:44,Desktop,Direct,9.0
9417,76.0,2024-03-21 10:14:59,desktop,,5.0
9418,2641.0,2024-04-20 12:00:30,tablet,Facebook Ads,10.0
9419,1474.0,2024-03-28 03:28:24,tablet,TicTok Ads,8.0
9420,4128.0,2024-02-24 23:24:53,Phone,Email,1.0
9421,1626.0,2024-04-05 21:51:49,tablet,ORGANIC_SEARCH,4.0
9422,297.0,2024-01-27 13:00:31,mobile,Facebook Ads,6.0
9423,6951.0,2024-02-05 21:13:42,mobile,Instagram Ads,6.0
9424,3600.0,2024-01-25 10:40:58,mobile,email,10.0
9425,4696.0,2024-02-23 23:27:57,tablet,Organic Search,10.0
9426,5714.0,2024-01-24 14:27:55,desktop,Google Search,13.0
9427,8440.0,2024-02-25 21:23:57,tablet,Instagram Ads,12.0
9428,5480.0,,desktop,Organic Search,7.0
9429,3355.0,2024-01-07 21:19:08,desktop,Google Display,10.0
9430,2323.0,2024-04-21 22:08:00,desktop,Email,13.0
9431,8509.0,2024-03-10 05:40:09,mobile,Referral,15.0
9432,7823.0,2024-01-21 23:15:15,mobile,Referral,4.0
9433,4867.0,2024-04-07 03:24:48,mobile,Referral,10.0
9434,627.0,not_a_date,mobile,Email,2.0
9435,5536.0,2024-02-14 11:19:48,Android,TikTok Ads,1.0
9436,5987.0,2024-04-15 01:26:30,mobile,Google Display,12.0
9437,4142.0,27/03/2024 09:11,mobile,insta_Ads,5.0
9438,3256.0,,tablet,Google Search,5.0
9439,5082.0,2024-03-30 16:19:18,desktop,Referral,-1.0
9440,4377.0,2024-03-09 03:47:23,tablet,Instagram Ads,7.0
9441,3191.0,2024-03-26 06:23:01,desktop,Organic Search,3.0
9442,894.0,2024-04-21 05:41:07,Tablet,Organic  Search,3.0
9443,8395.0,2024-01-23 02:02:07,desktop,Email,4.0
9444,5117.0,2024-03-23 19:29:37,mobile,Email,2.0
9445,591.0,2024-02-25 00:03:35,mobile,Organic Search,8.0
9446,7454.0,2024-04-15 18:46:59,tablet,email,8.0
9447,3142.0,06/03/2024 16:57,mobile,TikTok Ads,6.0
9448,4836.0,2024-03-05 20:23:49,desk_top,Direct,14.0
9449,5709.0,2024-01-02 10:59:31,DESKTOP,Email,2.0
9450,308.0,2024-02-07 23:34:26,mobile,Googel Display,13.0
9451,1958.0,2024-03-13 11:23:19,mobile,TikTok Ads,9.0
9452,925.0,2024-03-30 11:08:59,Desktop,Google Display,14.0
9453,5492.0,2024-04-24 00:14:23,mobile,Google Display,10.0
9454,335.0,2024-04-03 03:45:15,Android,TikTok Ads,14.0
9455,3573.0,2024-01-16 22:40:33,tablet,Referral,8.0
9456,5512.0,2024-03-17 00:36:52,desktop,Organic Search,15.0
9457,3603.0,14/01/2024 22:54,desktop,Direct,1.0
9458,3270.0,2024-03-01 11:50:49,mobile,Google Search,14.0
9459,182.0,2024-02-04 22:26:37,tablet,Organic Search,1.0
9460,3130.0,2024-01-29 15:23:21,desktop,Organic  Search,7.0
9461,4518.0,2024-02-11 18:54:06,mobile,Google Display,1.0
9462,4844.0,2024-04-17 18:07:21,tablet,tik_tok_ads,7.0
9463,4625.0,,mobile,Direct,11.0
9464,531.0,2024-03-21 08:31:41,desktop,TikTok Ads,11.0
9465,8291.0,2024-03-21 09:14:21,tablet,FB Ads,15.0
9466,1921.0,2024-03-03 02:49:31,desktop,Email,7.0
9467,2650.0,2024-01-21 00:23:25,tablet,Google Search,8.0
9468,7350.0,2024-04-19 12:35:42,desktop,Email,14.0
9469,7631.0,2024-04-13 13:49:00,tablet,Referral,8.0
9470,1289.0,2024-01-28 06:05:21,mobile,Direct,7.0
9471,6601.0,2024-01-23 06:42:51,desktop,Direct,15.0
9472,7309.0,2024-03-09 22:26:10,tablet,Organic Search,14.0
9473,6156.0,2024-01-26 05:23:40,mobile_web,Google Search,13.0
9474,5303.0,2024-04-05 01:43:45,desk_top,,14.0
9475,4401.0,2024-02-22 22:18:42,tablet,Direct,5.0
9476,6677.0,2024-02-23 03:03:02,desktop,Google Search,8.0
9477,3722.0,2024-01-31 01:49:15,mobile,Google Search,9.0
9478,5818.0,2024-02-23 06:09:44,iPhone,Google Search,14.0
9479,3462.0,2024-03-05 13:16:56,tablet,Google Display,5.0
9480,7138.0,2024-03-01 01:44:34,,TikTok Ads,6.0
9481,5092.0,2024-03-13 16:56:14,tablet,Organic Search,-1.0
9482,984.0,2024-02-04 20:30:09,mobile,Direct,5.0
9483,83.0,2024-01-02 04:47:20,desktop,Direct,9.0
9484,5975.0,20/03/2024 13:07,desktop,Organic Search,7.0
9485,3541.0,2024-01-03 23:04:02,desktop,facebook ads,
9486,966.0,2024-03-30 20:47:17,mobile,Organic Search,1.0
9487,8110.0,2024-02-07 08:59:06,mobile,Referral,12.0
9488,4409.0,2024-03-01 09:29:27,desktop,Referral,7.0
9489,7191.0,29/01/2024 23:14,Phone,Email,6.0
9490,6202.0,2024-02-23 15:13:25,Desktop,TikTok Ads,5.0
9491,1760.0,2024-01-27 10:43:29,mobile,Referral,15.0
9492,7743.0,2024-01-02 06:14:25,mobile,Google Display,10.0
9493,8074.0,2024-03-05 00:51:15,mobile,Direct,5.0
9494,3502.0,27/02/2024 00:07,Tablet,Organic Search,4.0
9495,1375.0,2024-03-28 17:03:50,desktop,Email,11.0
9496,340.0,2024-04-19 08:12:44,desktop,Instagram Ads,9.0
9497,,2024-01-02 12:50:55,mobile,Facebok Ads,10.0
9498,5473.0,2024-01-10 23:53:50,TABLET,,1.0
9499,7370.0,2024-02-03 09:37:25,Mobile,google display,10.0
9500,1264.0,2024-04-10 00:50:56,mobile,Instagram Ads,8.0
9501,8215.0,2024-01-07 19:21:48,tablet,Organic Search,14.0
9502,965.0,2024-01-28 06:10:07,tablet,Email,8.0
9503,2892.0,2024-01-24 13:42:52,desktop,Instagram Ads,15.0
9504,4019.0,not_a_date,Desktop,Facebook Ads,9.0
9505,967.0,2024-04-07 15:51:32,mobile,Google Display,3.0
9506,2629.0,2024-03-26 19:42:32,tablet,Instagram Ads,11.0
9507,7991.0,2024-02-12 15:38:11,tablet,Facebook Ads,7.0
9508,1681.0,04/04/2024 12:35,MOBILE,Google Display,5.0
9509,7885.0,2024-01-20 15:23:54,tablet,referal,14.0
9510,,2024-03-15 02:17:23,desktop,Organic Search,9.0
9511,6056.0,2024-01-17 23:54:39,tablet,email,1.0
9512,7473.0,13/04/2024 02:44,mobile,Email,8.0
9513,4397.0,2024-03-28 19:15:11,mobile,Instagram Ads,14.0
9514,6718.0,2024-01-24 11:25:10,mobile,Googel Search,9.0
9515,2556.0,not_a_date,desktop,Email,2.0
9516,7039.0,11/02/2024 00:56,desktop,Referral,11.0
9517,812.0,2024-02-07 03:41:39,tablet,Google Search,7.0
9518,8519.0,2024-01-31 13:18:15,mobile,Google Search,15.0
9519,72.0,2024-01-03 01:24:06,desktop,Google Search,10.0
9520,2067.0,2024-03-27 09:08:43,mobile,Google Display,12.0
9521,3886.0,2024-04-03 03:36:26,mobile,Google Display,7.0
9522,5052.0,2024-04-16 15:03:42,mobile,Referral,14.0
9523,,2024-01-26 14:03:17,tab_let,Direct ,14.0
9524,192.0,2024-03-07 00:40:58,tablet,Facebook Ads,2.0
9525,7340.0,2024-02-27 05:48:06,mobile,Instagram Ads,10.0
9526,3748.0,2024-04-11 17:34:55,,Google Search,10.0
9527,667.0,,Mobile,,14.0
9528,5705.0,2024-01-18 01:17:39,TABLET,tiktok ads,
9529,5188.0,2024-04-10 06:28:32,desktop,Google  Display,13.0
9530,4385.0,not_a_date,desk_top,Organic Search,13.0
9531,8177.0,2024-02-22 16:22:40,tablet,Instagram Ads,3.0
9532,,2024-02-08 03:44:12,mobile,Facebook Ads,13.0
9533,8328.0,2024-03-08 08:34:37,mobile,tik_tok_ads,14.0
9534,7272.0,2024-02-26 15:35:08,desktop,Organic Search,2.0
9535,3100.0,2024-03-03 22:00:21,tab_let,TikTok Ads,5.0
9536,7111.0,2024-02-17 10:36:19,mobile,TikTok Ads,1.0
9537,4048.0,2024-03-14 01:27:05,desktop,Organic Search,1.0
9538,639.0,2024-02-27 15:18:16,mobile,Instagram Ads,4.0
9539,6024.0,2024-02-11 04:49:43,TABLET,ORGANIC_SEARCH,13.0
9540,3538.0,2024-01-13 03:51:58,mobile,Referral,8.0
9541,4072.0,2024-04-03 00:43:44,desktop,Direct,11.0
9542,382.0,not_a_date,mobile,fb_ads,7.0
9543,8508.0,2024-01-02 17:21:06,mobile,Organic Search,7.0
9544,610.0,2024-01-21 14:18:48,desk_top,Organic  Search,4.0
9545,6024.0,2024-02-04 19:04:09,tablet,Organic Search,5.0
9546,208.0,2024-01-20 15:31:46,mobile,Instagram Ads,3.0
9547,5287.0,22/02/2024 10:02,mobile,Direct,12.0
9548,1453.0,2024-01-02 16:20:18,desktop,TikTok Ads,13.0
9549,5837.0,2024-01-11 14:47:02,mobile,Referral,5.0
9550,8076.0,2024-04-27 16:58:40,tablet,Organic Search,9.0
9551,8065.0,2024-01-16 11:22:40,tablet,Google Display,9.0
9552,5190.0,2024-04-18 21:58:04,mobile,Google Search,15.0
9553,6450.0,,Desktop,Referral,-1.0
9554,3344.0,2024-01-25 17:35:57,mobile,eMail,10.0
9555,2478.0,2024-01-07 08:28:39,tablet,Direct,9.0
9556,3905.0,2024-01-23 19:34:29,tablet,Google Search,1.0
9557,2379.0,2024-02-29 10:46:26,tab_let,Facebook Ads,2.0
9558,1769.0,2024-03-25 23:52:57,mobile,TikTok Ads,8.0
9559,4371.0,2024-04-26 06:36:33,Desktop,TikTok Ads,14.0
9560,2589.0,2024-04-02 13:49:55,tablet,Instagram Ads,8.0
9561,323.0,2024-01-01 20:21:33,desktop,Direct,7.0
9562,2918.0,07/03/2024 13:28,desktop,Direct,12.0
9563,4386.0,2024-04-24 13:09:18,mobile,,6.0
9564,7279.0,2024-03-05 00:35:59,DESKTOP,Referral,12.0
9565,6332.0,06/04/2024 17:17,mobile,Google Search,9.0
9566,5649.0,06/03/2024 04:24,mobile,Facebook Ads,7.0
9567,8448.0,2024-02-22 19:06:53,tablet,Email,5.0
9568,1959.0,02/04/2024 04:04,Android,eMail,3.0
9569,3055.0,01/04/2024 01:39,desktop,Instagram Ads,7.0
9570,4937.0,2024-04-10 20:25:06,DESKTOP,Instagram Ads,12.0
9571,4209.0,2024-02-07 06:52:40,tablet,Facebook Ads,14.0
9572,1312.0,2024-02-20 13:23:23,desktop,Google Display,1.0
9573,3110.0,2024-03-11 02:09:24,desktop,Google Search,8.0
9574,2827.0,2024-01-12 07:55:44,desktop,TikTok Ads,1.0
9575,5065.0,2024-01-24 20:23:37,mobile,Facebook Ads,11.0
9576,1613.0,2024-03-01 11:30:19,desk_top,GOOGLE DISPLAY,2.0
9577,110.0,2024-03-02 06:55:47,,Direct,1.0
9578,7129.0,not_a_date,Mobile,Google Display,12.0
9579,753.0,2024-03-19 01:24:52,tablet,TikTok Ads,-1.0
9580,2666.0,2024-01-07 04:50:51,TABLET,Referral,11.0
9581,1746.0,2024-02-13 12:02:02,tablet,Email,5.0
9582,756.0,2024-03-02 22:09:31,desktop,Google Display,2.0
9583,3716.0,2024-03-04 02:46:12,Desktop,Facebook Ads,15.0
9584,2855.0,2024-01-14 12:15:39,tablet,Email,2.0
9585,,not_a_date,tablet,Organic Search,12.0
9586,1221.0,2024-02-03 18:05:25,mobile,Direct,14.0
9587,3791.0,2024-04-02 12:51:23,desktop,Google Display,12.0
9588,556.0,2024-03-13 16:57:35,Android,Email,10.0
9589,6171.0,2024-01-21 17:05:37,iPhone,Facebook Ads,10.0
9590,5189.0,2024-02-10 18:18:15,desktop,Organic Search,15.0
9591,,2024-02-27 09:05:33,tablet,TikTok Ads,6.0
9592,6268.0,2024-01-07 15:55:38,desktop,Google Search,9.0
9593,3477.0,2024-02-01 02:32:10,desktop,EMAIL,12.0
9594,1797.0,2024-04-24 03:03:07,tab_let,Direct,2.0
9595,6553.0,2024-03-29 23:18:49,tablet,email,15.0
9596,3323.0,2024-01-20 23:22:44,,Email,7.0
9597,3033.0,2024-03-17 17:10:27,tablet,TikTok Ads,3.0
9598,6222.0,2024-03-20 16:28:24,Android,google search,5.0
9599,2955.0,2024-04-12 12:48:37,tablet,Instgram Ads,-1.0
9600,1959.0,2024-01-02 12:53:39,,Direct,2.0
9601,8233.0,2024-02-04 04:12:18,desktop,Referral,13.0
9602,1963.0,2024-01-24 00:30:26,tablet,Referral,13.0
9603,6361.0,2024-02-22 19:13:11,mobile,Email,13.0
9604,3945.0,2024-04-01 20:05:00,mobile,REFERRAL,13.0
9605,6234.0,,DESKTOP,Google Display,14.0
9606,5811.0,2024-02-08 23:07:30,tablet,Organic Search,9.0
9607,1286.0,2024-03-12 07:44:20,mobile,FB Ads,2.0
9608,3522.0,2024-01-17 02:44:02,desk_top,Google  Display,11.0
9609,5215.0,2024-01-02 22:05:05,tablet,Referral,12.0
9610,4528.0,2024-03-20 13:15:52,Phone,Organic Search,3.0
9611,297.0,2024-03-13 01:55:08,MOBILE,Google  Search,15.0
9612,3145.0,2024-01-02 02:16:00,Phone,Direct,3.0
9613,2975.0,2024-03-31 00:04:02,tablet,Direct,11.0
9614,711.0,2024-03-10 06:08:32,tab_let,Direct,-1.0
9615,3764.0,2024-04-01 01:52:42,mobile,,15.0
9616,,11/04/2024 14:36,tablet,Google Search,8.0
9617,2778.0,2024-03-02 04:42:44,mobile,TicTok Ads,13.0
9618,7653.0,2024-01-25 00:54:17,Tablet,Direct,8.0
9619,7641.0,2024-02-24 15:54:36,DESKTOP,Google Display,5.0
9620,4369.0,2024-01-18 22:13:29,desktop,TikTok Ads,4.0
9621,6214.0,2024-03-15 06:55:20,tablet,Email,4.0
9622,4970.0,2024-04-16 08:19:55,Phone,TikTok Ads,14.0
9623,1553.0,2024-02-06 11:06:47,tablet,Google Display,15.0
9624,6511.0,2024-02-23 03:54:28,desktop,Instagram Ads,4.0
9625,3956.0,2024-02-19 20:22:26,desktop,Referral,5.0
9626,736.0,02/03/2024 00:01,Desktop,Email,4.0
9627,4445.0,not_a_date,DESKTOP,Google Search,11.0
9628,5250.0,2024-03-07 20:28:29,tab_let,TikTok Ads,15.0
9629,6058.0,2024-03-24 21:00:58,MOBILE,Facebook Ads,13.0
9630,4109.0,2024-04-09 09:20:56,desktop,Google Display,1.0
9631,3341.0,2024-01-25 00:15:15,tablet,Direct,4.0
9632,3536.0,2024-01-05 20:39:22,tablet,Referral,4.0
9633,2685.0,2024-01-21 22:01:08,mobile,Instagram Ads,6.0
9634,1808.0,2024-01-06 07:30:31,,Instagram Ads,12.0
9635,6570.0,2024-01-17 11:47:47,MOBILE,Email,4.0
9636,6275.0,2024-04-07 06:49:26,desktop,Google Display,9.0
9637,3673.0,2024-01-22 12:33:12,desktop,FB Ads,14.0
9638,3750.0,2024-04-02 19:58:07,mobile,TikTok Ads,13.0
9639,5954.0,02/03/2024 03:08,tablet,ORGANIC_SEARCH,5.0
9640,3325.0,2024-04-19 10:09:20,TABLET,Facebook Ads,14.0
9641,4286.0,not_a_date,desk_top,Email,8.0
9642,3383.0,2024-04-25 16:16:56,TABLET,Organic Search,2.0
9643,6073.0,2024-03-25 00:43:32,tablet,Instagram Ads,4.0
9644,4445.0,2024-04-24 08:50:52,tablet,Facebook Ads,3.0
9645,4910.0,2024-04-22 06:30:29,desktop,Instagram Ads,15.0
9646,2352.0,07/03/2024 06:48,tablet,eMail,11.0
9647,656.0,2024-03-12 01:56:46,desktop,Google Search,7.0
9648,5617.0,2024-02-15 00:15:56,desk_top,Google Display,5.0
9649,3523.0,2024-04-17 11:21:36,tablet,Referral,8.0
9650,4196.0,2024-04-23 15:12:13,desktop,Instagram Ads,4.0
9651,7702.0,2024-04-19 04:10:18,,Organic Search,2.0
9652,3611.0,2024-04-02 01:25:33,tablet,Facebook Ads,13.0
9653,,2024-01-09 05:11:09,mobile,Google Search,4.0
9654,5693.0,2024-01-15 19:10:08,tablet,Email,6.0
9655,4388.0,2024-01-13 10:41:31,desktop,Organic Search,13.0
9656,8048.0,2024-01-06 17:32:38,tablet,TikTok Ads,3.0
9657,120.0,2024-01-07 21:52:54,desktop,Direct ,2.0
9658,5307.0,2024-03-08 20:12:34,tablet,Referral,2.0
9659,132.0,not_a_date,desktop,Google Search,9.0
9660,2297.0,2024-01-30 10:36:54,tablet,tik_tok_ads,6.0
9661,1584.0,2024-01-24 23:22:39,mobile,Organic Search,9.0
9662,4987.0,2024-03-02 16:21:02,mobile,Direct,6.0
9663,7331.0,2024-01-15 22:10:52,tab_let,Facebook Ads,13.0
9664,5295.0,2024-02-03 10:54:14,desktop,Referral,13.0
9665,1547.0,2024-03-09 22:35:13,mobile,Direct,8.0
9666,2349.0,2024-04-16 06:52:02,tablet,Google Display,2.0
9667,3588.0,2024-03-26 09:54:46,desktop,TikTok Ads,8.0
9668,2450.0,2024-04-02 15:59:22,mobile,Google Search,4.0
9669,4688.0,2024-04-25 21:24:19,Tablet,ORGANIC_SEARCH,10.0
9670,1668.0,2024-01-26 18:13:41,desktop,TikTok Ads,6.0
9671,78.0,30/03/2024 01:19,tablet,facebook ads,
9672,7534.0,2024-03-01 06:01:32,mobile,Organic Search,10.0
9673,4503.0,2024-04-19 18:04:56,mobile,Instagram Ads,3.0
9674,6612.0,2024-02-15 14:01:14,tablet,Instagram Ads,4.0
9675,8060.0,2024-01-11 22:17:48,mobile,Facebook Ads,5.0
9676,1634.0,14/01/2024 09:07,mobile,Gogle Search,6.0
9677,1561.0,2024-01-01 02:29:09,desktop,Direct,4.0
9678,1822.0,2024-04-05 06:13:52,desktop,Googel Search,13.0
9679,5473.0,2024-01-29 09:57:26,tablet,Organic Search,6.0
9680,,2024-03-25 05:54:34,desktop,Facebook Ads,6.0
9681,3823.0,2024-03-20 22:47:21,mobile,tiktok ads,5.0
9682,6492.0,2024-03-19 21:08:47,mobile,Email,15.0
9683,4194.0,2024-01-21 19:15:15,,Email,7.0
9684,3722.0,22/03/2024 18:35,mobile,Facebook Ads,8.0
9685,8371.0,2024-02-03 14:14:28,desktop,TikTok Ads,3.0
9686,3687.0,,desktop,Email,4.0
9687,6301.0,2024-02-22 21:55:48,desktop,Direct,11.0
9688,5950.0,2024-02-24 17:32:40,tablet,Email,10.0
9689,3216.0,2024-03-10 00:23:28,tablet,Email,2.0
9690,2366.0,2024-04-18 08:43:20,desktop,Organic Search,8.0
9691,6583.0,2024-04-20 07:43:40,desk_top,Referral,3.0
9692,589.0,2024-02-10 17:52:59,desktop,Direct,6.0
9693,1177.0,11/02/2024 13:19,desktop,Instagram Ads,5.0
9694,7536.0,2024-01-12 17:21:10,tablet,Instagram Ads,9.0
9695,7767.0,2024-03-21 09:57:18,desktop,Facebook Ads,1.0
9696,3883.0,2024-03-06 11:32:57,mobile,TikTok Ads,3.0
9697,2577.0,2024-03-07 22:29:55,desktop,Google Search,6.0
9698,4510.0,2024-03-24 00:58:56,tablet,Google  Display,2.0
9699,181.0,2024-04-16 13:22:27,tablet,Referral,11.0
9700,6014.0,2024-01-09 18:03:49,tablet,Google Display,3.0
9701,7024.0,2024-02-25 13:28:03,,Facebook Ads,10.0
9702,2602.0,2024-02-03 18:56:20,tablet,Organic Search,14.0
9703,6530.0,2024-03-25 20:13:19,desktop,Google Search,11.0
9704,4167.0,2024-02-15 00:18:42,TABLET,Instagram Ads,13.0
9705,4835.0,2024-04-04 20:52:13,Tablet,Organic Search,12.0
9706,3350.0,02/01/2024 22:56,mobile,Instagram Ads,9.0
9707,7488.0,,desktop,TikTok Ads,4.0
9708,2014.0,2024-04-21 17:47:42,desktop,Organic Search,2.0
9709,5537.0,2024-02-16 06:03:11,desktop,EMAIL,12.0
9710,6430.0,2024-03-17 16:39:05,TABLET,REFERRAL,10.0
9711,4109.0,2024-02-23 13:09:24,desktop,Google Search,9.0
9712,,2024-04-13 17:44:18,tablet,Instgram Ads,14.0
9713,1469.0,2024-02-27 18:09:50,tablet,Facebook Ads,3.0
9714,1641.0,2024-04-28 12:43:09,desk_top,REFERRAL,1.0
9715,6396.0,2024-01-07 19:21:58,mobile,Direct,6.0
9716,6862.0,2024-01-28 13:20:20,mobile,Facebook Ads,6.0
9717,4866.0,2024-01-09 09:09:57,mobile,Google Display,3.0
9718,6967.0,2024-01-15 20:27:54,mobile,TikTok Ads,3.0
9719,3769.0,2024-04-25 04:23:59,desktop,,9.0
9720,6668.0,2024-02-24 16:39:06,desktop,Instagram Ads,2.0
9721,6947.0,17/03/2024 10:13,Android,Google Display,10.0
9722,6295.0,2024-03-22 21:23:20,tablet,Referral,3.0
9723,610.0,2024-04-19 17:40:26,desktop,Organic Search,11.0
9724,7440.0,2024-01-01 08:03:37,tablet,Instagram Ads,8.0
9725,6832.0,2024-01-26 05:53:30,desk_top,TikTok Ads,10.0
9726,7632.0,2024-02-29 09:24:21,desktop,Instagram Ads,8.0
9727,1824.0,2024-03-07 07:52:21,mobile,Google Search,9.0
9728,65.0,2024-03-23 21:30:48,tablet,Facebook Ads,10.0
9729,195.0,2024-02-24 12:04:48,mobile,Google Search,4.0
9730,112.0,2024-03-03 09:20:12,Desktop,Google Display,7.0
9731,2329.0,2024-03-09 18:08:05,mobile,Direct ,11.0
9732,4879.0,2024-03-31 11:37:17,mobile,Email,5.0
9733,7939.0,2024-03-12 09:34:58,mobile,Organic  Search,6.0
9734,1912.0,2024-03-31 18:15:21,tablet,Email,
9735,5762.0,2024-01-22 14:14:57,mobile,Instagram Ads,8.0
9736,743.0,2024-04-27 11:52:22,mobile,Instagram Ads,9.0
9737,5820.0,2024-04-20 01:49:44,tablet,Direct,15.0
9738,2361.0,2024-04-23 12:30:21,mobile,Facebook Ads,15.0
9739,3813.0,2024-02-12 10:45:11,desk_top,Organic Search,2.0
9740,6027.0,2024-02-12 07:20:20,desktop,Referral,12.0
9741,7589.0,2024-03-02 05:31:01,desktop,Email,4.0
9742,7309.0,2024-04-19 21:01:14,mobile,Direct,7.0
9743,2806.0,2024-04-28 02:02:29,Desktop,Facebook Ads,4.0
9744,3622.0,2024-04-04 02:29:56,desktop,Instagram Ads,10.0
9745,4276.0,21/02/2024 04:15,tablet,Direct,15.0
9746,3173.0,2024-03-04 05:44:58,tablet,Googel Display,14.0
9747,2307.0,2024-04-24 08:42:17,mobile,Email,2.0
9748,7751.0,2024-01-14 00:54:05,desktop,Facebook Ads,2.0
9749,6398.0,2024-04-25 05:41:35,TABLET,Email,11.0
9750,2838.0,2024-01-01 00:00:37,tablet,TikTok Ads,9.0
9751,2689.0,2024-01-24 10:46:56,tab_let,REFERRAL,15.0
9752,4786.0,2024-04-13 20:17:20,tablet,TikTok Ads,3.0
9753,2443.0,2024-04-23 18:30:45,iPhone,TikTok Ads,
9754,5006.0,2024-04-24 07:14:23,mobile,eMail,11.0
9755,,2024-02-12 14:25:00,mobile,REFERRAL,2.0
9756,1132.0,2024-04-29 16:07:45,iPhone,Referral,13.0
9757,1656.0,2024-02-08 19:01:55,TABLET,Facebook Ads,4.0
9758,2929.0,2024-02-06 06:42:11,desktop,Email,12.0
9759,1793.0,2024-03-11 07:09:56,mobile,TikTok Ads,8.0
9760,6813.0,2024-04-05 18:41:05,MOBILE,Google Search,8.0
